"a2.date","a2.doy","a2.r.av","a2.g.av","a2.b.av","a2.r.sd","a2.g.sd","a2.b.sd","a2.bri.av","a2.bri.sd","a2.gi.av","a2.gi.sd","a2.gei.av","a2.gei.sd","a2.ri.av","a2.ri.sd","a2.bi.av","a2.bi.sd","b2.date","b2.doy","b2.r.av","b2.g.av","b2.b.av","b2.r.sd","b2.g.sd","b2.b.sd","b2.bri.av","b2.bri.sd","b2.gi.av","b2.gi.sd","b2.gei.av","b2.gei.sd","b2.ri.av","b2.ri.sd","b2.bi.av","b2.bi.sd","c2.date","c2.doy","c2.r.av","c2.g.av","c2.b.av","c2.r.sd","c2.g.sd","c2.b.sd","c2.bri.av","c2.bri.sd","c2.gi.av","c2.gi.sd","c2.gei.av","c2.gei.sd","c2.ri.av","c2.ri.sd","c2.bi.av","c2.bi.sd"
"73",2015-08-06 10:01:00,218,153.642440786503,138.580476991913,71.344526086778,23.734465567633,18.3152990720719,18.2132134833412,363.567443865194,58.9555986099877,0.383167978990691,0.016397672433049,52.1739871105455,12.4568955899931,0.423463749925815,0.0162992128359021,0.193368271083494,0.0206523797600633,2015-08-06 10:01:00,218,149.660479297434,133.639288074001,65.211382281687,28.3864479477662,23.8709198279926,23.2348389992719,348.511149653122,74.1162811056781,0.386674776974984,0.0204064093031069,52.4067145688801,13.4265443065085,0.432302487571195,0.0240362747685586,0.181022735453821,0.0325399029858348,2015-08-06 10:01:00,218,127.47787297883,117.927841306884,55.1882180363394,28.4371224211947,23.7427481937833,22.9167102856029,300.593932322054,73.7182946329908,0.397275870771192,0.0251941879706691,53.1895915985998,11.7122818069064,0.427348833773037,0.0259278291777779,0.175375295455771,0.0392350715162312
"74",2015-08-06 10:31:00,218,153.886232092279,138.48160995033,71.0402077090431,23.7138212327142,18.0853797475527,18.0818114377258,363.408049751652,58.5947376382829,0.383071613129305,0.0164264475916627,52.0367800993391,12.5343464297425,0.424254863824017,0.0160409625508394,0.192673523046678,0.0202577851846583,2015-08-06 10:31:00,218,152.906012553684,136.203666997027,66.7985766986015,28.1140412469909,23.4328547681509,23.0531016276199,355.908256249312,73.1996897325065,0.385718664386939,0.0199529118420827,52.7027447417685,13.7452638922884,0.432219913711863,0.0231470147669811,0.182061421901199,0.0308966435893631,2015-08-06 10:31:00,218,131.562900483414,121.376009334889,57.4905684280713,28.7259795432298,23.730896334111,22.9827024417555,310.429478246374,74.0397657540149,0.395635509803954,0.0242131196163507,53.698549758293,11.8487461072089,0.426697386529376,0.0249506084140506,0.17766710366667,0.0370830721352694
"75",2015-08-06 11:01:00,218,151.151297155289,135.486730840277,68.561276220188,23.9044095087497,18.3072359721494,18.4039391835232,355.199304215755,59.3487396766962,0.383616425495813,0.0172017530857069,51.2608883050778,12.6560445471242,0.426500727355144,0.016738317302542,0.189882847149043,0.021635238360778,2015-08-06 11:01:00,218,154.061398799692,136.546023290387,66.8853375178945,28.2673061163283,23.6219770394345,23.3934238182084,357.492759607973,73.8870225744105,0.385001084444368,0.0200807965999674,52.1453102631869,13.9699931270347,0.433686016965043,0.0236082653933721,0.181312898590589,0.0313976250127301,2015-08-06 11:01:00,218,134.573842307051,123.595199199867,58.9575462577096,29.3435902355587,24.2131088027414,23.5241998495826,317.126587764627,75.657065037357,0.394329956826195,0.0240872712923977,53.6590098349725,12.1172508666895,0.427272897502639,0.0252332927527089,0.178397145671166,0.0370059914568581
"76",2015-08-06 11:31:00,218,146.625148803415,130.724754730922,64.4442962111572,23.6602958469306,18.108815989267,18.2276517849459,341.794199745495,58.7617512660929,0.384809506225005,0.0179558245933562,50.3800644472723,12.5911307399903,0.430100071906628,0.0172983898133976,0.185090421868367,0.0229909312744205,2015-08-06 11:31:00,218,153.959709833719,135.723688195133,65.848474837573,28.0633402510725,23.4269011445485,23.2925165325439,355.531872866424,73.4001443175755,0.384785422355645,0.0201368447258594,51.6391917189737,14.0974034379742,0.435853533457358,0.0237802639770512,0.179361044186997,0.0316286777078079,2015-08-06 11:31:00,218,138.275419236539,126.355519253209,60.5595265877646,29.5004970348494,24.2719913257475,23.6573571023983,325.190465077513,75.9797187072132,0.392893538839028,0.0232856914634196,53.8760926821137,12.3849038382034,0.428047251207549,0.025000822199637,0.179059209953423,0.0360295187040504
"77",2015-08-06 12:01:00,218,141.176378227495,125.666752185871,60.7187204958745,23.5568633057372,18.0485747014538,18.209902812232,327.56185090924,58.612582180121,0.386231868786038,0.018994703020652,49.4384056483724,12.5965496599875,0.432284422276911,0.0180683710241524,0.181483708937051,0.0246310578711062,2015-08-06 12:01:00,218,152.065335590794,133.985305858386,64.610842693536,28.1369653251808,23.4694986949907,23.3367327685434,350.661484142716,73.5558787001823,0.385260378571297,0.0206493325843297,51.2944334324414,14.2121881112636,0.436598933313286,0.0244160907936763,0.178140688115418,0.0324934527714463,2015-08-06 12:01:00,218,141.238093015503,129.049221536923,62.703430571762,29.5696341561711,24.4116284810261,23.7715361190839,332.990745124187,76.2726324238741,0.391601390834179,0.022389541373784,54.1569194865811,12.4819084560573,0.426871147773504,0.0248132725244481,0.181527461392317,0.0348425786985316
"78",2015-08-06 13:01:00,218,133.067823570461,118.21116743976,53.9463076228398,22.2334322778273,17.2046540556429,17.5456118981371,305.225298633061,55.8073059964564,0.390141088729817,0.0205508070848371,49.4082036862198,12.612952974637,0.437608170467751,0.0192279845064183,0.172250740802432,0.0274329410445441,2015-08-06 13:01:00,218,147.736737418786,129.970997136879,60.7946261424953,27.608001018637,22.9602013061806,22.7664909954988,338.502360698161,71.9549323064016,0.387318630081775,0.021585540427055,51.4106307124766,14.2032954232319,0.439548341158662,0.0250127297606773,0.173133028759563,0.0338236343274804,2015-08-06 13:01:00,218,147.36867477913,134.429898316386,66.2393932322054,28.5317136720906,23.596728541826,23.1589885893647,348.037966327721,73.7317924926807,0.389624541415223,0.0205157391170889,55.2517286214369,12.7028188187004,0.425807300090934,0.0239193945528678,0.184568158493843,0.0320015698552052
"79",2015-08-06 13:31:00,218,132.843592217068,117.79017692213,52.6731148146628,21.7445897399339,16.9726700480138,17.3021250947823,303.306883953861,54.7890584130872,0.391152664522847,0.0208197097857016,50.0636468125282,12.9193987244714,0.439724559026645,0.0195292081246858,0.169122776450508,0.028039598725537,2015-08-06 13:31:00,218,147.782333994054,129.867738960467,59.9548370223544,27.5555916421788,22.977120353469,22.6959921667352,337.604909976875,71.8402119228659,0.388064355717506,0.0217884810030215,51.9983069045259,14.272379364195,0.440923273300784,0.0252202396006891,0.17101237098171,0.0342740386843245,2015-08-06 13:31:00,218,150.099496582764,136.798026337723,67.4297649608268,28.480398729992,23.5050223929293,23.1116469603633,354.327287881314,73.5143578473121,0.389315384363964,0.020118180344798,56.0667911318553,12.8706080974197,0.425900024510393,0.0236169031940591,0.184784591125643,0.0312444841837987
"80",2015-08-06 14:31:00,218,108.588594474775,119.46613439514,60.1215672591437,17.6028267415088,16.1012879170936,15.8044925412296,288.176296129059,48.0309184234917,0.41733568053485,0.0233783154254234,70.2221070563606,13.6696380385419,0.377438645346215,0.0142269684311951,0.205225674118936,0.0248399690195473,2015-08-06 14:31:00,218,115.687307289946,125.022492016298,64.2834696068715,22.5567984599885,21.0136498036248,20.3809072638124,304.993268913115,62.6706830836115,0.414063234959462,0.0269693412787969,70.074207135778,14.0206132749098,0.380694211675934,0.0178390366368431,0.205242553364604,0.0312930614374597,2015-08-06 14:31:00,218,112.610348391399,125.25950991832,67.2299449908318,23.5005643519389,20.508974936737,20.3716689292287,305.09980330055,62.9985104196594,0.414895380632088,0.0262114686044059,70.6787264544091,12.4256990211559,0.36939981620605,0.0181179777242954,0.215704803161862,0.0281579381668196
"81",2015-08-06 15:01:00,218,128.63951602972,116.677814950125,50.6411682607446,20.8971964185632,17.809260246414,17.2962587452183,295.958499240589,54.6470708535438,0.396988197613549,0.0215195736475571,54.0749456097861,13.3629952660449,0.437042482578048,0.021825073165507,0.165969319808403,0.0310394663121107,2015-08-06 15:01:00,218,141.215415427816,126.578474286973,57.5212600484528,28.3096344352063,24.9328095659167,23.8413661318387,325.315149763242,75.7211744128679,0.393059136077312,0.0236566425046932,54.4202730976765,14.1849562403562,0.438470977043533,0.0286862389710041,0.168469886879155,0.0398698148129333,2015-08-06 15:01:00,218,145.549831638606,134.810281713619,66.4633038839807,29.975875379375,25.5791819785694,24.7912007894571,346.823417236206,78.8302684696925,0.392608022623544,0.0221523800024931,57.6074279046508,12.7797995108108,0.422685054576308,0.025931621620448,0.184706922800148,0.0356391672548704
"82",2015-08-06 15:31:00,218,128.078670826321,116.366856861377,49.4967878986905,20.8859800078514,18.4119684135573,17.3425037240823,293.942315586388,55.2617737758733,0.398601384793721,0.0215050484646623,55.1582549977423,13.4224227823256,0.43849131704579,0.0229531797654564,0.162907298160489,0.0326103065268074,2015-08-06 15:31:00,218,138.319368736923,124.264804261645,55.3632653342143,28.4518945243278,25.5300502496415,23.964051258635,317.947438332783,76.5894804505531,0.395003482334527,0.0243605207732118,54.8469744521528,14.0835520183873,0.440061696166356,0.0304722284116296,0.164934821499118,0.0423437503054864,2015-08-06 15:31:00,218,141.330895149192,130.887047841307,63.2434072345391,30.3403525533401,26.1334609894157,24.963555045305,335.461350225038,79.94180407061,0.394489086780932,0.0233821388004052,57.1997932988831,12.6876792731981,0.424823665035329,0.0273866112847843,0.180687248183739,0.0383775567753707
"83",2015-08-06 16:01:00,218,129.47830548828,117.647397479578,48.1439801321785,21.6744397908727,19.716033585314,17.9710269826146,295.269683100037,57.9242211660827,0.40126601651224,0.0223250851577741,57.6725093386971,14.1004251514063,0.441872905513369,0.0250400015796677,0.156861077974392,0.0352350101296092,2015-08-06 16:01:00,218,139.229056546636,124.816168373527,53.8709117938553,29.540778336066,26.9998237114965,24.7865470757972,317.916136714018,79.9270935352087,0.396978594528533,0.0252137713781458,56.5323684065632,14.6366745939777,0.443916701192009,0.0332228178318591,0.159104704279458,0.0454679281154988,2015-08-06 16:01:00,218,141.103177196199,129.980530088348,61.0834072345391,31.747409005409,27.6555572141566,25.9646364477913,332.167114519087,83.8309924044118,0.39613540099812,0.0249552323781001,57.7744757459577,13.1665152003966,0.429134831954785,0.0297634598773728,0.174729767047095,0.0421101381046937
"84",2015-08-06 16:31:00,218,131.455194778539,120.018585033455,48.7761996633964,23.4354666533652,21.9232828515352,19.2195367018919,300.249979475391,63.1498795471826,0.402802817583194,0.0227634901135298,59.8057756249743,14.2993480133362,0.441880085355504,0.0266850769027813,0.155317097061301,0.0380600780370141,2015-08-06 16:31:00,218,136.184161986565,123.101744025988,52.1347387402269,31.2461131282954,29.0206082762803,25.9281688897987,311.420644752781,84.7892021605025,0.400394625768395,0.027107441632192,57.8845873251844,14.788196567982,0.44451514230222,0.0359562153339841,0.155090231929385,0.04994205577848,2015-08-06 16:31:00,218,135.383037172862,125.687401233539,57.6549091515253,33.2290247039863,29.4203833282829,26.9811665661091,318.725347557926,88.0963019545515,0.400218234436709,0.0279302452204361,58.3368561426904,13.3557972027039,0.430206912875719,0.0326889277639735,0.169574852687572,0.0472920187379988
"85",2015-08-06 17:01:00,218,134.53407085095,122.555570378884,49.5642317638849,26.2614403280115,24.9697098165928,20.9892608121264,306.653872993719,70.7402052218968,0.403052945757651,0.0232578069323851,61.0128381429334,14.911678216057,0.443791932988235,0.0294294770297108,0.153155121254114,0.041623380984263,2015-08-06 17:01:00,218,135.351599493448,122.345942076864,51.1424127298756,34.0613630980131,32.0804777070937,27.6585861167708,308.839954300187,92.3242596156123,0.401885734629185,0.0291046369469599,58.1978719304041,15.392103821672,0.447278826280418,0.0401554215591567,0.150835439090397,0.0546690213968586,2015-08-06 17:01:00,218,131.5852042007,121.984764127355,54.5683013835639,35.6530238604424,32.0751311092107,28.5175361957533,308.138269711619,94.6867672867534,0.403044025573366,0.0313854349608571,57.8160226704451,13.8406359056179,0.434198415780288,0.0368439553743857,0.162757558646346,0.0535082163798285
"86",2015-08-06 17:31:00,218,137.583093879562,124.901143220722,50.2121115717746,30.4965501949055,29.0656694244785,23.6420331401706,312.696348672058,81.6598509228444,0.403532132241042,0.0248272477529837,62.0070809901071,15.6265467369829,0.44649192569339,0.032936125915635,0.149975942065568,0.0463513442231617,2015-08-06 17:31:00,218,133.831771005396,120.972862294901,49.8246132033917,38.4009004364757,36.4337238819539,30.1990553232301,304.629246503689,103.434622435024,0.404020840788903,0.0329268896659714,58.2893403810153,16.1887329876394,0.450951541534534,0.0459077449137066,0.145027617676563,0.0606992290521109,2015-08-06 17:31:00,218,126.334309051509,117.164934155693,50.7959393232205,38.9939590332181,35.5942029754047,30.4547478192734,294.295182530422,103.386328152338,0.40737396352849,0.0373570334128903,57.1996199366561,14.7617960638343,0.438782488153147,0.0428242885924343,0.153843548318363,0.0609869505899525
"87",2015-08-06 18:01:00,218,143.291367349452,127.99060999138,51.099441730635,36.6683346665752,34.0925930428333,26.6658247014701,322.381419071467,95.6147164252398,0.401958241166616,0.0263836662419044,61.5904109026723,16.5481691506869,0.452216733680496,0.0362362941589175,0.145825025152888,0.0504053971980266,2015-08-06 18:01:00,218,134.716344565576,120.39421594538,48.7610601805968,44.1353634101709,41.3725160312535,32.9462628446153,303.871620691554,116.589857070021,0.40455119241164,0.0377525614487406,57.3110271445876,17.2516936094647,0.457319216041254,0.0514768075332783,0.138129591547106,0.0656926289417146,2015-08-06 18:01:00,218,122.200446741124,112.368274712452,46.8124154025671,43.2905139688947,39.3975616686772,32.1680545530912,281.381136856143,113.008563485461,0.411106107632716,0.0446783358679585,55.7236872812135,15.8288264349862,0.446195686158693,0.0497541873058293,0.142698206208591,0.0674998054667132
"88",2015-08-06 18:31:00,218,145.030304585198,128.314252288494,53.9446656541193,43.1154930114043,36.849000591891,27.5416340331775,327.289222527811,104.768908370839,0.397525150519666,0.026144241587585,57.6535343376709,15.7075965624316,0.447954526821062,0.0367752358231647,0.154520322659273,0.0484000809247959,2015-08-06 18:31:00,218,134.141800187204,119.827283614139,50.3551508644422,47.7114564773372,42.789567958437,33.8083997089159,304.324234665786,122.097058854394,0.403616646314823,0.0375390151789431,55.1576161766325,15.9894153174878,0.452130790583305,0.0470925122475573,0.144252563101872,0.0646562145151381,2015-08-06 18:31:00,218,116.431158526421,108.183397232872,45.264857476246,44.1869792068224,38.9361346520369,31.4436144608597,269.879413235539,112.548076660508,0.414529492394812,0.0459993045659223,54.6707784630772,14.3968729718991,0.440379671946147,0.0451210523186405,0.145090835659041,0.0663504928364296
"89",2015-08-06 19:01:00,218,103.415233364804,125.080548828045,70.3639526292024,19.0785583330831,18.7802724084603,17.4626438577615,298.859734822052,53.5589221344157,0.421479234716773,0.0238378803800382,76.3819116620828,14.0379437451711,0.345877676288851,0.0127938407110173,0.232643088994376,0.0246858392440853,2015-08-06 19:01:00,218,103.760550875454,124.306291983262,69.2017811914987,24.1847803044049,23.9895936361545,22.1649181517983,297.268624050215,68.9527186714514,0.423770125478551,0.0328549518856191,75.6502518995705,14.5966963916717,0.349142300260123,0.0153673015907658,0.227087574261326,0.0332299717572771,2015-08-06 19:01:00,218,93.7762960493416,116.714819136523,64.7349158193032,24.5290108802073,22.8024170532101,21.6977418034375,275.226031005167,67.6785505565979,0.431234379951445,0.0371050941051336,74.9184264044007,12.8228970004197,0.339471638098114,0.0188613407359879,0.229293981950442,0.0333575561662613
"90",2015-08-06 19:31:00,218,99.2884836418866,128.927640490949,62.3997064980912,25.1301066156438,23.7055051484886,23.8133231551881,290.615830630926,70.3812778502018,0.45316898452318,0.0506328047047478,96.1670908419195,19.5948776935947,0.340756837341682,0.0237743253331053,0.206074178135137,0.0442894139842598,2015-08-06 19:31:00,218,100.428779870058,128.376844510516,60.6073945600705,30.7972721343142,29.9354426875736,28.4769121884774,289.413018940645,87.0523701578377,0.459995449573667,0.0709498227229845,95.7175145909041,21.0114944263193,0.345267258087559,0.0361426212536507,0.194737292338774,0.0576246958745096,2015-08-06 19:31:00,218,85.2102817136189,117.599546591099,52.4389531588598,32.471347928591,29.5857835063167,28.540611014722,255.248781463577,88.3123961391952,0.48733632652243,0.095777142866886,97.5498583097183,20.1225281304456,0.326127110116465,0.050481037496178,0.186536563361105,0.0657831569963326
"91",2015-08-06 20:01:00,218,54.25815853208,41.9362403021222,38.8814909075982,10.8574715814045,8.30324537253985,10.5741430007413,135.0758897418,23.4404053070792,0.311797282292546,0.0426703811207637,-9.26716883543368,16.6675473202692,0.40288147512736,0.0523393302486371,0.285321242580094,0.0513064003830633,2015-08-06 20:01:00,218,52.8192379693866,40.9521184340932,37.4928628455016,11.2218521816063,8.73796868188944,10.7472040925512,131.264219248981,24.2641849270626,0.313275945508354,0.0456779831707263,-8.40786394670191,17.1987678544273,0.403812683141609,0.0560214716484731,0.282911371350037,0.0537403416179012,2015-08-06 20:01:00,218,47.8673178863144,38.2536356059343,35.7545790965161,11.7737292015747,8.8148530703152,11.1154793550013,121.875532588765,25.1164439224548,0.316006399112354,0.0512810047440256,-7.11462577096183,17.4916401675659,0.393627782461544,0.0625883205063276,0.290365818426102,0.0609486567854894
"92",2015-08-06 20:31:00,218,25.627385985797,13.8357312918189,16.9376154509257,10.1624237087518,7.48693127150298,8.68245310299924,56.4007327285415,23.4878815629571,0.234079101004795,0.0876988674141601,-14.8935388530848,10.78747642454,0.476007633484439,0.129513893756479,0.289913265510765,0.0962914427353789,2015-08-06 20:31:00,218,23.3046745953089,13.1041253716551,15.6082617553133,9.801374610301,7.40355086310029,8.36811171422706,52.0170617222773,23.1047263908491,0.239123670613557,0.0928042686070461,-12.704685607312,9.87515399912017,0.472378219619134,0.137430465114744,0.288498109767309,0.100840052389335,2015-08-06 20:31:00,218,20.1058509751625,12.3011168528088,14.4504084014002,9.26009218735954,7.25260282904,8.08207119874265,46.8573762293716,22.6300069708561,0.248208288069342,0.0982676323082447,-9.95402567094516,8.61709100864667,0.455309840098998,0.144237352333615,0.296481871831661,0.106564448941153
"93",2015-08-06 21:01:00,218,25.6277964779771,13.6622162472805,16.8801054964903,10.1822213966009,7.42896110152206,8.54259547477463,56.1701182217479,23.2829680142578,0.231829255651752,0.087447322608765,-15.1834694799064,10.8311236187024,0.477545820356055,0.130686331403325,0.290624923992192,0.0949054727276391,2015-08-06 21:01:00,218,23.4748238079507,12.9309134456558,15.5842005285761,9.77043774004998,7.27454106602666,8.26579595134076,51.9899377821826,22.8008027218996,0.235816481079984,0.0911155994169553,-13.1971974452153,9.92513352902683,0.47552890657056,0.137476318884862,0.288654612349456,0.0988883475328714,2015-08-06 21:01:00,218,20.3787631271879,12.0945357559593,14.4489548258043,9.35264298857557,7.18971750257915,8.04563733251389,46.9222537089515,22.5591269405035,0.242866258037654,0.0980072687435753,-10.6386464410735,8.82731622655244,0.460829558435304,0.145837780369469,0.296304183527043,0.106712396315873
"94",2015-08-06 21:31:00,218,25.1947169656418,13.6713086490702,16.7794630762284,10.1886616435112,7.44577209061627,8.64461191753973,55.6454886909404,23.3796060477938,0.234973783573087,0.089784293292349,-14.6315627437297,10.8152919689487,0.47371433603474,0.132512430301483,0.291311880392173,0.0981981381649994,2015-08-06 21:31:00,218,23.0718670851228,12.9248774914657,15.5482807510186,9.7466752064172,7.29819828820994,8.34634142152234,51.5450253276071,22.9503556266349,0.238017178342073,0.0919806965346228,-12.77039285321,9.795650835523,0.471791923757044,0.137828789679326,0.290190897900883,0.1013323466112,2015-08-06 21:31:00,218,19.8835205867645,12.1638139689948,14.3917586264377,9.23467576809649,7.21130385524252,8.06556466315451,46.439093182197,22.522511145946,0.247667585544725,0.0990495539905913,-9.94765127521254,8.62070617413297,0.453531519969917,0.144848569233846,0.298800894485357,0.109153139956558
"95",2015-08-06 22:01:00,218,25.2173863962892,13.6171955174254,17.0130639136324,10.0347968136273,7.36235488424254,8.60101788110295,55.847645827347,23.2553566836079,0.232803610903222,0.0878437577363538,-14.9960592750708,10.7856377892394,0.472672967304738,0.128539483256582,0.29452342179204,0.0948781547762935,2015-08-06 22:01:00,218,23.0376059905297,12.8123279374518,15.6864676247109,9.71825491631344,7.28104272145067,8.2827173733367,51.5364015526924,22.8928904134466,0.235849640496359,0.0933378284832064,-13.099417740337,9.92074200498428,0.470689076716605,0.136908825136269,0.293461282787036,0.0995175717110526,2015-08-06 22:01:00,218,19.858563093849,12.0869411568595,14.5441840306718,9.06008169662791,7.15708562428226,8.06513491143634,46.4896882813802,22.3712839947352,0.245465890195404,0.0980839539300987,-10.2288648108018,8.57164268338713,0.453295772576775,0.141753754964243,0.301238337227821,0.106300965183436
"96",2015-08-06 22:31:00,218,25.4927445507163,13.6154817125734,16.9148126103198,10.2723800015973,7.40093520998349,8.60684300860064,56.0230388736095,23.3369996454884,0.231818073447855,0.0867099956301988,-15.1765937358893,10.8407530842846,0.47557389475805,0.131489532452445,0.292608031794095,0.0978781393810694,2015-08-06 22:31:00,218,23.3458663693426,12.9184423521639,15.5911862680322,9.84307240560894,7.31320961029962,8.31690776483749,51.8554949895386,22.9123102966246,0.236280480418924,0.0925781012942347,-13.100167933047,9.99784283003175,0.47395252020793,0.138856281886175,0.289766999373146,0.101485522148463,2015-08-06 22:31:00,218,20.1692348724787,12.1090981830305,14.4550958493082,9.35210766246932,7.20157916331913,8.04176048748131,46.7334289048175,22.5637344617597,0.244533664723054,0.0975285573870069,-10.406134355726,8.86946736849857,0.456909856885828,0.144271686876516,0.298556478391117,0.106678166445697
"97",2015-08-07 04:01:00,219,25.5791942038504,13.8632753171052,16.8563482615656,10.4980074903232,7.58534690912684,8.71029082233391,56.2988177825212,23.8636432001433,0.235917216715604,0.0908751341658733,-14.7089918312056,11.200782005601,0.474687578496082,0.133760704008645,0.289395204788314,0.098003482921937,2015-08-07 04:01:00,219,23.277942957824,13.1455098557428,15.4850512058143,10.0471641656253,7.46270382076028,8.40812908132723,51.9085040193811,23.397203790285,0.240872476920872,0.0940191099990656,-12.4719744521528,10.0217238416955,0.472215827629679,0.140367655963189,0.286911695449449,0.102212676006252,2015-08-07 04:01:00,219,20.0701516919487,12.2990098349725,14.4094282380397,9.48019748802865,7.33686980216192,8.16936744640112,46.7785897649608,22.9231015986049,0.24970938788227,0.101968437217887,-9.88156026004334,9.08445517183764,0.454154316690362,0.146066126614509,0.296136295427369,0.108494094581066
"98",2015-08-07 04:31:00,219,30.7642338163458,16.6137781700259,20.5751919050942,11.5006767448303,8.1323748485929,9.97018124785278,67.9532038914659,25.174304382009,0.238482051805213,0.0835685382684451,-18.1118693813883,13.9601836941164,0.466429999502264,0.119543658069693,0.295087948692522,0.0977823838104675,2015-08-07 04:31:00,219,28.5183281026319,15.7746324743971,19.0951092941306,11.2564930365256,8.06123171073339,9.58076532854765,63.3880698711596,25.025046908681,0.241822559277777,0.0880833992549015,-16.0641724479683,13.0675700316281,0.465671114809255,0.126374361707717,0.292506325912968,0.0997167579349241,2015-08-07 04:31:00,219,24.3952325387565,14.7634405734289,17.8485214202367,10.6896032197355,7.95342443044862,9.31337530027702,57.0071945324221,24.7330243496329,0.250758024043568,0.0944226222862278,-12.7168728121354,11.5856375900815,0.444226458543102,0.133160524591074,0.30501551741333,0.107495491268353
"99",2015-08-07 05:01:00,219,113.521242970321,116.920651861582,59.8327860104265,18.252308710485,15.8942480245896,15.071144907952,290.27468084233,45.38468992808,0.404941360192145,0.0272308533625664,60.4872747424162,19.9781828450883,0.391676676575694,0.0251637436656066,0.203381963232161,0.0266775950757018,2015-08-07 05:01:00,219,117.804123995155,119.799065356238,60.5704011122123,20.6680267823873,18.9395670650906,17.4090331108715,298.173590463605,53.3381752544752,0.404441145409003,0.0295162284765003,61.2236056051096,21.1772489982367,0.396426994296419,0.0276247648664407,0.199131860294578,0.031496098451215,2015-08-07 05:01:00,219,107.18517086181,114.371708618103,57.9896782797133,22.0531142859067,18.4929368618084,17.5845207728498,279.546557759627,54.1318818834758,0.413122514985704,0.033753611957662,63.5685680946824,20.2673284721473,0.383634212103461,0.0297394055756662,0.203243272910835,0.0348090112434943
"100",2015-08-07 05:31:00,219,92.1091396083905,105.993965764952,48.8554451787693,18.1267552127033,16.6702592882546,15.5760482654104,246.958550552112,48.8288641297963,0.433612200242712,0.0298321485672521,71.0233467427446,13.3637840324414,0.373708881343617,0.0194216423571128,0.192678918413672,0.0313641481216064,2015-08-07 05:31:00,219,95.3052527254708,108.257976819734,49.4228265058914,22.4694540399104,21.7122326947248,19.8507481408729,252.986056051096,62.6273983996988,0.435299324905394,0.0389145421669772,71.7878744081048,14.3591231779402,0.378723093085367,0.0236506930841268,0.185977582009239,0.044034819294028,2015-08-07 05:31:00,219,86.0849008168028,102.928228038006,47.0247707951325,22.8685655010526,21.0534940784243,19.5347158856123,236.037899649942,61.8749571230388,0.445656575394803,0.0461184188866604,72.7467844640774,12.9410071988642,0.364851680433554,0.0258507189177479,0.189491744171642,0.0459312719349685
"101",2015-08-07 06:01:00,219,128.01941628012,130.695230080867,63.1426665572021,47.3329269471411,38.776294926575,30.1477376208275,321.857312918189,113.587959766474,0.414756721177701,0.0325584557289289,70.228377324412,16.020655702623,0.39609423968204,0.0321229426748082,0.189149039140259,0.0382068126125128,2015-08-07 06:01:00,219,142.1614290827,140.452235436626,69.0907182579011,59.9423055992724,50.7025736255662,43.181295526002,351.704382777227,150.563601595907,0.413855871446679,0.0444341200143012,69.6523235326506,18.0890054625647,0.405393688079099,0.0393281939102003,0.180750440474222,0.0549166012446133,2015-08-07 06:01:00,219,119.781710285048,125.413535589265,58.6432672112019,52.8494154625445,43.960702652147,34.3254282371618,303.838513085514,127.529017007975,0.42711115056344,0.0474555467591512,72.4020936822804,15.9305401618903,0.391566220842086,0.0461837407888182,0.181322628594474,0.0559544153759387
"102",2015-08-07 06:31:00,219,143.451305365133,131.714389803374,58.9413919789828,41.6545023275398,36.8716098933941,31.1941923777839,334.10708714749,107.671361785765,0.401158325221742,0.0306851789507653,61.0360822626329,17.3221347493698,0.43599678060758,0.0364625603854558,0.162844894170678,0.0504969175461165,2015-08-07 06:31:00,219,152.587077414382,138.18425145909,60.3047434203282,47.9490769873617,44.3939100146595,37.3182324563046,351.0760722938,127.402926399689,0.402055861887188,0.0368228073611511,63.476682083471,19.3514585940026,0.445968711965892,0.0478024463449563,0.15197542614692,0.0624068924367384,2015-08-07 06:31:00,219,144.488354725788,133.654102350392,57.0706117686281,48.8396487501067,45.3201731450039,37.0411664205853,335.213068844807,128.767485546203,0.408957383303168,0.0395696753505878,65.7492382063677,18.970216295943,0.44207913981817,0.0466890577746851,0.148963476878662,0.0653043518978969
"103",2015-08-07 07:01:00,219,134.713384097533,123.399716760396,58.9428081770042,33.1657952303406,28.918803743949,25.0336477628438,317.055909034933,85.5664198034374,0.393789210043364,0.0240426871430469,53.1432412462543,13.8970939608422,0.429271408813544,0.0293374166957904,0.176939381143092,0.0401948382764583,2015-08-07 07:01:00,219,136.09064255038,123.922874683405,56.3963426384759,38.2878081920609,34.8976110212364,30.0537622147282,316.409859872261,101.590525696456,0.398277031311562,0.0305457802795481,55.358764177954,15.1540077171997,0.438546004773961,0.0400410913151273,0.163176963914477,0.0543280487210022,2015-08-07 07:01:00,219,125.44212702117,117.433652275379,51.9805167527921,37.1436117689845,34.3154987283923,29.2389385208176,294.856296049342,98.921058110719,0.406398384475531,0.0341366269313832,57.4446607767961,14.8297139538455,0.433818910271109,0.0392582325504937,0.159782705253359,0.0580304708109595
